old_id,slug,title,status,reason,edit_link
66538,observer-son-chien,"Observer son chien",publish,not_in_curriculum,https://temp.strategiasolutions.com/wp-admin/post.php?post=66538&amp;action=edit
64677,langage-canin,"Langage canin",publish,not_in_curriculum,https://temp.strategiasolutions.com/wp-admin/post.php?post=64677&amp;action=edit
